"file","roi","duration","pres_min.kPa.","pres_min.time.","pres_max.kPa.","pres_max.time.","pres_median.kPa.","pres_iqr.kPa.","pres_max_1s_nadir.kPa.","pres_max_1s_nadir.time.","pres_rpc","pres_acclim_pres_surface","pres_acclim_pres_depth","pres_lrpc_surface","pres_lrpc_depth","nadir_baro","rpc_baro","lrpc_baro_surface","lrpc_baro_depth","rot_min.degs.","rot_min.time.","rot_max.degs.","rot_max.time.","rot_median.degs.","rot_iqr.degs.","acc_hig_min.g.","acc_hig_min.time.","acc_hig_max.g.","acc_hig_max.time.","acc_hig_median.g.","acc_hig_iqr.g.","acc_event_95g","acc_event_200g","acc_event_400g","acc_strike","acc_shear","acc_collision","acc_inacc_min.ms.","acc_inacc_min.time.","acc_inacc_max.ms.","acc_inacc_max.time.","acc_inacc_median.ms.","acc_inacc_iqr.ms.","acc_peak_1.time.","acc_peak_1.g.","acc_peak_1_type","acc_peak_2.time.","acc_peak_2.g.","acc_peak_2_type","acc_peak_3.time.","acc_peak_3.g.","acc_peak_3_type","acc_peak_4.time.","acc_peak_4.g.","acc_peak_4_type","acc_peak_5.time.","acc_peak_5.g.","acc_peak_5_type","acc_peak_6.time.","acc_peak_6.g.","acc_peak_6_type","acc_strike_event.time.","acc_strike_event.g.","acc_peak_7.time.","acc_peak_7.g.","acc_peak_7_type","acc_peak_8.time.","acc_peak_8.g.","acc_peak_8_type","acc_peak_9.time.","acc_peak_9.g.","acc_peak_9_type","acc_peak_10.time.","acc_peak_10.g.","acc_peak_10_type","acc_peak_11.time.","acc_peak_11.g.","acc_peak_11_type","acc_peak_12.time.","acc_peak_12.g.","acc_peak_12_type","acc_peak_13.time.","acc_peak_13.g.","acc_peak_13_type","acc_peak_14.time.","acc_peak_14.g.","acc_peak_14_type","acc_peak_15.time.","acc_peak_15.g.","acc_peak_15_type","acc_peak_16.time.","acc_peak_16.g.","acc_peak_16_type","acc_peak_17.time.","acc_peak_17.g.","acc_peak_17_type","acc_peak_18.time.","acc_peak_18.g.","acc_peak_18_type","acc_peak_19.time.","acc_peak_19.g.","acc_peak_19_type","acc_peak_20.time.","acc_peak_20.g.","acc_peak_20_type","acc_peak_21.time.","acc_peak_21.g.","acc_peak_21_type"
"B76-0320154149","roi5_postnadir",NA,122.94,193.89,147.94,193.71,133,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.46,193.98,2162.7,193.8,679.38,914.3,0.2,194.02,203.4,193.82,3.8,6.1,1,1,0,NA,0,0,-6.38,193.95,156.54,193.78,31.12,63.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320154149","roi6_outflow_passage",NA,106.41,194.93,131.99,194.18,111.52,6.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.03,195.98,1089.5,195.26,603.85,457.97,0.1,194.4,274.8,195.45,2.1,1.3,1,1,0,NA,0,0,-6.87,195.75,39.51,195.47,2.62,4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320154149","roi7_sens_outgress",NA,103.96,202,112.3,196.96,109.26,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.59,199.49,960.61,197.04,339.94,223.2,0,198.6,233.9,196.06,1.7,1.1,1,1,0,NA,0,0,-5.33,197.33,7.77,196.18,0.5,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","overall",NA,100.5,166.34,144.65,156.1,112.73,11.22,122.11,155.26,14.6,101.3,106.2,-0.0595,-0.0123,"N","N","N","N",0.25,145.54,2680.38,156.03,28.61,131.45,0,138.09,471.7,156.02,1.9,1.1,8,7,4,"Y",0,4,-8.58,121.14,210.32,156.03,0.3,0.1,156,267.4,"collision",156.0085,139.9,"collision",156.0185,471.7,"collision",156.0225,442.1,"collision",156.024,221.6,"collision",156.0285,464.3,"collision",156.0185,471.7,156.032,419,"collision",156.176,239,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi1_sens_ingress",NA,101.84,117.14,127.83,117,105.42,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,117.15,267.57,117.01,206.54,73.67,0.2,117.25,14.1,117.01,3,1.3,0,0,0,NA,0,0,0.35,117.53,147.14,117.01,2.08,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi2_inflow_passage",NA,103.34,120.84,122.95,142.1,114.76,9.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,145.54,456.47,118.44,19.11,32.64,0,138.09,37.2,121.11,1.9,1.1,0,0,0,NA,0,0,-8.58,121.14,2.68,121.15,0.29,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi3_prenadir",NA,120.27,155.91,121.88,155.62,121.6,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.93,155.61,330.1,155.89,134,145.86,0.1,155.69,4.3,155.9,1.7,1,0,0,0,NA,0,0,0.58,155.82,8.97,155.91,1.42,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi4_nadir",NA,107.51,156,144.65,156.1,120.18,14.4,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,118.63,156.06,2680.38,156.03,612.55,1084.59,1.1,156.08,471.7,156.02,6.35,16.38,7,6,4,"Y",0,4,5.4,156.1,210.32,156.03,43.76,84.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi5_postnadir",NA,125.73,156.18,143.47,156.16,133.78,6.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.36,156.38,2017.79,156.22,1195.9,350.62,0.5,156.36,239,156.18,5.1,3.3,1,1,0,NA,0,0,-5.17,156.39,107.99,156.2,38.52,23.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi6_outflow_passage",NA,106.61,157.27,135.8,156.47,109.58,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.78,158.44,1393.33,158.7,498.45,440.79,0.1,157.5,83.2,157.55,2,1.4,0,0,0,NA,0,0,-5.22,158.33,38.87,157.07,1.4,8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B76-0320162014","roi7_sens_outgress",NA,100.5,166.34,108.56,159.11,101.92,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.85,162.87,1996.74,166.6,546.59,600.45,0.1,160.04,16.4,158.84,1.9,1.1,0,0,0,NA,0,0,-4.91,158.85,39.55,158.72,0.31,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","overall",NA,99.5,211.1,149.17,201.13,111.48,11.72,126.53,200.13,26.05,101.3,106.2,0.0081,0.0554,"N","N","N","N",0.04,187.49,3121.75,203.04,10.97,56.71,0.1,144.4,424,203.03,1.6,0.9,6,3,3,"N",0,3,-8.98,141.9,206.79,200.99,-0.14,0.08,141.9495,102.2,"collision",200.9865,153.6,"collision",201.2255,402.1,"collision",201.2595,195.7,"collision",203.0105,405,"collision",203.03,424,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi1_sens_ingress",NA,99.97,141.91,121.67,141.97,106.63,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.58,142.11,286.09,143.4,159.95,65.33,0.2,142.6,102.2,141.95,2.5,1.2,1,0,0,NA,0,0,-8.98,141.9,129.56,141.97,0.93,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi2_inflow_passage",NA,104.2,147.63,126.53,200.13,113.14,11.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,187.49,351.92,144.17,8.94,15.76,0.1,144.4,8.3,194.24,1.6,0.9,0,0,0,NA,0,0,-3.98,188.65,8.26,200.13,-0.14,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi3_prenadir",NA,124.17,200.88,125.62,200.65,125.33,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.08,200.63,1166.37,200.87,256.41,507.43,0.1,200.62,57.3,200.8,1.6,1.3,0,0,0,NA,0,0,-4.36,200.78,17.6,200.87,-0.85,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi4_nadir",NA,100.48,200.98,146.54,201.07,124.36,20.22,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,1113.28,200.88,3029.86,201.02,2104.78,518.78,1.8,200.88,153.6,200.99,8.2,8.85,1,0,0,"N",0,0,7.02,200.89,206.79,200.99,58.64,31.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi5_postnadir",NA,128.01,201.26,149.17,201.13,141.57,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.24,201.26,2322.14,201.38,2001.15,482.19,1.1,201.13,402.1,201.23,7.45,4.2,2,1,1,NA,0,1,7.87,201.15,146.75,201.24,64.52,38.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi6_outflow_passage",NA,99.81,203.04,138.35,201.5,112.6,13.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.28,203.57,3121.75,203.04,654.68,796.19,0.1,201.7,424,203.03,2,1.3,2,2,2,NA,0,2,-8.61,202.24,92.51,202.21,2.36,7.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320142744","roi7_sens_outgress",NA,99.5,211.1,111.1,203.66,101.4,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.74,209.97,2019.4,210.91,333.45,233.73,0.1,205.45,32.7,211.04,1.7,1,0,0,0,NA,0,0,-4.64,210.85,32.29,210.78,0.45,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","overall",NA,99.94,194.98,144.47,188.73,124.59,13.8,130.04,188.66,20.2,101.3,106.2,-0.0809,-0.0337,"N","N","N","N",0.09,149.99,2516.9,188.72,13.47,26.64,0.1,115.24,567.1,188.65,1.6,0.9,11,8,4,"Y",0,4,-9.09,115.26,192.36,188.67,-0.17,0.09,115.2665,103.7,"collision",188.628,171.8,"collision",188.6475,408.3,"collision",188.652,567.1,"collision",188.6545,448.8,"collision",188.658,502.6,"collision",188.658,502.6,188.6845,316.7,"collision",188.9065,158.1,"collision",189.404,212.3,"collision",190.179,214.7,"collision",191.3115,379.7,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi1_sens_ingress",NA,99.99,115.1,119.31,115.29,106.02,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,115.48,461.99,115.34,166.6,98.38,0.1,115.24,103.7,115.27,2.1,1.2,1,0,0,NA,0,0,-9.09,115.26,147.19,115.29,0.64,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi2_inflow_passage",NA,103.59,118.95,124.97,164.85,124.64,10.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,149.99,321.62,117.65,11.08,17.67,0.1,117.34,9.1,187.99,1.5,0.9,0,0,0,NA,0,0,-3.04,142.05,2.85,120.71,-0.17,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi3_prenadir",NA,121.65,188.57,124.17,188.3,123.9,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.2,188.27,441.37,188.54,193.94,120.91,0.1,188.49,47.6,188.57,1.7,1.1,0,0,0,NA,0,0,-3.12,188.49,14.97,188.57,-0.26,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi4_nadir",NA,109.84,188.67,144.47,188.73,127.41,14.05,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,159.18,188.59,2516.9,188.72,1416.97,1586.97,1.3,188.75,567.1,188.65,10.7,15.62,6,5,4,"Y",0,4,10.69,188.77,192.36,188.67,59.86,80.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi5_postnadir",NA,123.74,188.81,143.64,188.89,134.08,7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.11,188.9,2359.32,188.81,1389.51,1086.04,0.5,188.81,158.1,188.91,5.2,2.4,1,0,0,NA,0,0,10.64,188.77,53.85,188.87,38.4,30.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi6_outflow_passage",NA,106.77,190.01,137.47,189.1,111.42,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.03,189.59,2338.2,190.21,1087.94,867.52,0.1,190.45,214.7,190.18,1.7,1,2,2,0,NA,0,0,-6.03,189.88,28.33,189.71,1.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B77-0320144159","roi7_sens_outgress",NA,99.94,194.98,110.4,192.53,106.77,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.58,193.37,1647.45,191.33,398.27,250.48,0.1,191.1,379.7,191.31,1.6,0.9,1,1,0,NA,0,0,-4.4,191.43,20.1,191.3,0.09,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","overall",NA,99.96,222.78,145.45,217.98,107.8,14.93,138.5,217.86,22.11,101.3,106.2,-0.1389,-0.0916,"N","N","N","N",0.47,151.32,3205.84,218.14,27.86,66.01,0,145.73,605.1,217.84,1.7,1,3,2,1,"Y",0,1,-7.07,219.32,207.91,218.08,0.52,0.07,178.647,307.3,"collision",217.843,605.1,"collision",217.9265,140.6,"collision",NA,NA,NA,NA,NA,NA,NA,NA,NA,217.843,605.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi1_sens_ingress",NA,100,142.51,116.64,142.52,105.32,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.03,143,340.73,142.52,124.87,154.58,0.3,142.65,53.5,142.88,2.1,1.3,0,0,0,NA,0,0,-6.99,142.5,147.11,142.52,0.23,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi2_inflow_passage",NA,100.1,155.68,129.05,195.66,107.36,15.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,151.32,943.13,214.65,24.23,45.8,0,145.73,307.3,178.65,1.7,1,1,1,0,NA,0,0,-6.6,178.66,8.68,161.57,0.52,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi3_prenadir",NA,124.18,217.51,125.16,217.75,124.57,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,217.69,1231.03,217.8,116.21,99.58,0.4,217.55,34.9,217.7,2.5,2,0,0,0,NA,0,0,-3.95,217.74,38.39,217.8,0.01,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi4_nadir",NA,116.39,217.9,145.45,217.98,124.51,17.95,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,672.74,218,2082.55,217.96,1326.94,391.13,0.9,217.86,605.1,217.84,12.1,10.95,2,1,1,"Y",0,1,-3.94,217.88,190.93,217.92,93.05,84.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi5_postnadir",NA,123.85,218.2,144.78,218.12,136.37,9.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.87,218.01,3205.84,218.14,2754.35,687.79,0.4,218.12,31.9,218.17,9.4,8.43,0,0,0,NA,0,0,11.14,218.14,207.91,218.08,90.73,66.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi6_outflow_passage",NA,104.36,219.08,139.19,218.39,111.98,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771.1,220.16,2669.48,218.3,1281.36,602.41,0,219.51,37,219.77,2.1,1.5,0,0,0,NA,0,0,-7.07,219.32,55.51,219.16,2.05,9.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B78-0320142745","roi7_sens_outgress",NA,99.96,222.78,110.56,220.35,107.64,7.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.76,222.41,900.21,220.48,621.1,257.97,0,222.94,6.1,220.62,2,1.1,0,0,0,NA,0,0,-3.93,220.25,9.94,221.67,1.08,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
